Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Message,Latitude,Longitude
131144,655,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,304,Upper West Side,2005-2007,01/01/2005,10.6,,40.7870455,-73.9754163
131240,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,304,Upper West Side,2005-2007,01/01/2005,32.3,,40.7870455,-73.9754163
131288,659,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,304,Upper West Side,2005-2007,01/01/2005,24.3,,40.7870455,-73.9754163
131336,661,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,304,Upper West Side,2005-2007,01/01/2005,3.2,,40.7870455,-73.9754163
131384,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,304,Upper West Side,2009-2011,01/01/2009,25.5,,40.7870455,-73.9754163
131432,648,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,304,Upper West Side,2009-2011,01/01/2009,74.2,,40.7870455,-73.9754163
131480,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,304,Upper West Side,2009-2011,01/01/2009,12.0,,40.7870455,-73.9754163
131528,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,304,Upper West Side,2009-2011,01/01/2009,11.6,,40.7870455,-73.9754163
131576,639,PM2.5-Attributable Deaths,Estimated Annual Rate - Adults 30 Yrs and Older,"per 100,000 adults",UHF42,304,Upper West Side,2009-2011,01/01/2009,48.9,,40.7870455,-73.9754163
151404,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,304,Upper West Side,2009-2011,01/01/2009,4.1,,40.7870455,-73.9754163
151452,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,304,Upper West Side,2009-2011,01/01/2009,69.8,,40.7870455,-73.9754163
151500,659,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,304,Upper West Side,2009-2011,01/01/2009,24.1,,40.7870455,-73.9754163
151548,655,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,304,Upper West Side,2009-2011,01/01/2009,11.5,,40.7870455,-73.9754163
151596,661,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,304,Upper West Side,2009-2011,01/01/2009,2.8,,40.7870455,-73.9754163
151644,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,UHF42,304,Upper West Side,2005,01/01/2005,49.5,,40.7870455,-73.9754163
151692,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,UHF42,304,Upper West Side,2005,01/01/2005,47.2,,40.7870455,-73.9754163
151740,645,Traffic Density- Annual Vehicle Miles Traveled for Trucks,million miles,per km2,UHF42,304,Upper West Side,2005,01/01/2005,1.9,,40.7870455,-73.9754163
171067,383,Sulfur Dioxide (SO2),Mean,ppb,UHF34,304,Upper West Side,Winter 2008-09,12/01/2008,10.87,,40.7870455,-73.9754163
171101,383,Sulfur Dioxide (SO2),Mean,ppb,UHF34,304,Upper West Side,Winter 2009-10,12/01/2009,7.48,,40.7870455,-73.9754163
171135,383,Sulfur Dioxide (SO2),Mean,ppb,UHF34,304,Upper West Side,Winter 2010-11,12/01/2010,9.31,,40.7870455,-73.9754163
171169,383,Sulfur Dioxide (SO2),Mean,ppb,UHF34,304,Upper West Side,Winter 2011-12,12/01/2011,5.92,,40.7870455,-73.9754163
171203,383,Sulfur Dioxide (SO2),Mean,ppb,UHF34,304,Upper West Side,Winter 2012-13,12/01/2012,3.91,,40.7870455,-73.9754163
171577,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,304,Upper West Side,Winter 2008-09,12/01/2008,36.38,,40.7870455,-73.9754163
171611,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,304,Upper West Side,Winter 2009-10,12/01/2009,30.23,,40.7870455,-73.9754163
171645,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,304,Upper West Side,Winter 2010-11,12/01/2010,33.65,,40.7870455,-73.9754163
171679,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,304,Upper West Side,Winter 2011-12,12/01/2011,28.9,,40.7870455,-73.9754163
171713,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,304,Upper West Side,Winter 2012-13,12/01/2012,30.65,,40.7870455,-73.9754163
172087,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,304,Upper West Side,Summer 2009,06/01/2009,28.52,,40.7870455,-73.9754163
172121,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,304,Upper West Side,Summer 2010,06/01/2010,26.72,,40.7870455,-73.9754163
172155,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,304,Upper West Side,Summer 2011,06/01/2011,25.78,,40.7870455,-73.9754163
172189,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,304,Upper West Side,Summer 2012,06/01/2012,23.58,,40.7870455,-73.9754163
172223,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,304,Upper West Side,Summer 2013,06/01/2013,22.74,,40.7870455,-73.9754163
172597,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,304,Upper West Side,Annual Average 2009,12/01/2008,31.95,,40.7870455,-73.9754163
172631,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,304,Upper West Side,Annual Average 2010,12/01/2009,28.66,,40.7870455,-73.9754163
172665,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,304,Upper West Side,Annual Average 2011,12/01/2010,29.3,,40.7870455,-73.9754163
172699,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,304,Upper West Side,Annual Average 2012,12/01/2011,27.08,,40.7870455,-73.9754163
172733,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,304,Upper West Side,Annual Average 2013,12/01/2012,26.5,,40.7870455,-73.9754163
173107,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,304,Upper West Side,Winter 2008-09,12/01/2008,14.69,,40.7870455,-73.9754163
173141,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,304,Upper West Side,Winter 2009-10,12/01/2009,11.26,,40.7870455,-73.9754163
173175,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,304,Upper West Side,Winter 2010-11,12/01/2010,14.37,,40.7870455,-73.9754163
173209,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,304,Upper West Side,Winter 2011-12,12/01/2011,10.84,,40.7870455,-73.9754163
173243,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,304,Upper West Side,Winter 2012-13,12/01/2012,12.6,,40.7870455,-73.9754163
173617,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,304,Upper West Side,Summer 2009,06/01/2009,12.13,,40.7870455,-73.9754163
173651,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,304,Upper West Side,Summer 2010,06/01/2010,13.03,,40.7870455,-73.9754163
173685,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,304,Upper West Side,Summer 2011,06/01/2011,12.46,,40.7870455,-73.9754163
173719,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,304,Upper West Side,Summer 2012,06/01/2012,11.44,,40.7870455,-73.9754163
173753,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,304,Upper West Side,Summer 2013,06/01/2013,11.38,,40.7870455,-73.9754163
174127,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,304,Upper West Side,Annual Average 2009,12/01/2008,12.18,,40.7870455,-73.9754163
174161,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,304,Upper West Side,Annual Average 2010,12/01/2009,11.01,,40.7870455,-73.9754163
174195,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,304,Upper West Side,Annual Average 2011,12/01/2010,11.49,,40.7870455,-73.9754163
174229,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,304,Upper West Side,Annual Average 2012,12/01/2011,10.46,,40.7870455,-73.9754163
174263,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,304,Upper West Side,Annual Average 2013,12/01/2012,10.35,,40.7870455,-73.9754163
174640,383,Sulfur Dioxide (SO2),Mean,ppb,UHF42,304,Upper West Side,Winter 2008-09,12/01/2008,10.87,,40.7870455,-73.9754163
174682,383,Sulfur Dioxide (SO2),Mean,ppb,UHF42,304,Upper West Side,Winter 2009-10,12/01/2009,7.48,,40.7870455,-73.9754163
174724,383,Sulfur Dioxide (SO2),Mean,ppb,UHF42,304,Upper West Side,Winter 2010-11,12/01/2010,9.31,,40.7870455,-73.9754163
174766,383,Sulfur Dioxide (SO2),Mean,ppb,UHF42,304,Upper West Side,Winter 2011-12,12/01/2011,5.92,,40.7870455,-73.9754163
174808,383,Sulfur Dioxide (SO2),Mean,ppb,UHF42,304,Upper West Side,Winter 2012-13,12/01/2012,3.91,,40.7870455,-73.9754163
175270,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,304,Upper West Side,Winter 2008-09,12/01/2008,36.38,,40.7870455,-73.9754163
175312,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,304,Upper West Side,Winter 2009-10,12/01/2009,30.23,,40.7870455,-73.9754163
175354,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,304,Upper West Side,Winter 2010-11,12/01/2010,33.65,,40.7870455,-73.9754163
175396,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,304,Upper West Side,Winter 2011-12,12/01/2011,28.9,,40.7870455,-73.9754163
175438,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,304,Upper West Side,Winter 2012-13,12/01/2012,30.65,,40.7870455,-73.9754163
175900,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,304,Upper West Side,Summer 2009,06/01/2009,28.52,,40.7870455,-73.9754163
175942,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,304,Upper West Side,Summer 2010,06/01/2010,26.72,,40.7870455,-73.9754163
175984,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,304,Upper West Side,Summer 2011,06/01/2011,25.78,,40.7870455,-73.9754163
176026,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,304,Upper West Side,Summer 2012,06/01/2012,23.58,,40.7870455,-73.9754163
176068,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,304,Upper West Side,Summer 2013,06/01/2013,22.74,,40.7870455,-73.9754163
176530,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,304,Upper West Side,Annual Average 2009,12/01/2008,31.95,,40.7870455,-73.9754163
176572,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,304,Upper West Side,Annual Average 2010,12/01/2009,28.66,,40.7870455,-73.9754163
176614,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,304,Upper West Side,Annual Average 2011,12/01/2010,29.3,,40.7870455,-73.9754163
176656,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,304,Upper West Side,Annual Average 2012,12/01/2011,27.08,,40.7870455,-73.9754163
176698,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,304,Upper West Side,Annual Average 2013,12/01/2012,26.5,,40.7870455,-73.9754163
177160,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,304,Upper West Side,Winter 2008-09,12/01/2008,14.69,,40.7870455,-73.9754163
177202,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,304,Upper West Side,Winter 2009-10,12/01/2009,11.26,,40.7870455,-73.9754163
177244,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,304,Upper West Side,Winter 2010-11,12/01/2010,14.37,,40.7870455,-73.9754163
177286,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,304,Upper West Side,Winter 2011-12,12/01/2011,10.84,,40.7870455,-73.9754163
177328,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,304,Upper West Side,Winter 2012-13,12/01/2012,12.6,,40.7870455,-73.9754163
177790,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,304,Upper West Side,Summer 2009,06/01/2009,12.13,,40.7870455,-73.9754163
177832,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,304,Upper West Side,Summer 2010,06/01/2010,13.03,,40.7870455,-73.9754163
177874,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,304,Upper West Side,Summer 2011,06/01/2011,12.46,,40.7870455,-73.9754163
177916,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,304,Upper West Side,Summer 2012,06/01/2012,11.44,,40.7870455,-73.9754163
177958,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,304,Upper West Side,Summer 2013,06/01/2013,11.38,,40.7870455,-73.9754163
178420,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,304,Upper West Side,Annual Average 2009,12/01/2008,12.18,,40.7870455,-73.9754163
178462,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,304,Upper West Side,Annual Average 2010,12/01/2009,11.01,,40.7870455,-73.9754163
178504,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,304,Upper West Side,Annual Average 2011,12/01/2010,11.49,,40.7870455,-73.9754163
178546,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,304,Upper West Side,Annual Average 2012,12/01/2011,10.46,,40.7870455,-73.9754163
178588,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,304,Upper West Side,Annual Average 2013,12/01/2012,10.35,,40.7870455,-73.9754163
179757,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,304,Upper West Side,2015,01/01/2015,210.5,,40.7870455,-73.9754163
179805,640,Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,304,Upper West Side,2015,01/01/2015,50.9,,40.7870455,-73.9754163
179853,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,number,UHF42,304,Upper West Side,2015,01/01/2015,7.0,,40.7870455,-73.9754163
211468,383,Sulfur Dioxide (SO2),Mean,ppb,UHF34,304,Upper West Side,Winter 2013-14,12/01/2013,3.49,,40.7870455,-73.9754163
211570,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,304,Upper West Side,Winter 2013-14,12/01/2013,30.99,,40.7870455,-73.9754163
211672,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,304,Upper West Side,Summer 2014,06/01/2014,20.87,,40.7870455,-73.9754163
211774,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,304,Upper West Side,Annual Average 2014,12/01/2013,25.1,,40.7870455,-73.9754163
211876,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,304,Upper West Side,Winter 2013-14,12/01/2013,13.77,,40.7870455,-73.9754163
211978,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,304,Upper West Side,Summer 2014,06/01/2014,9.79,,40.7870455,-73.9754163
212080,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,304,Upper West Side,Annual Average 2014,12/01/2013,10.42,,40.7870455,-73.9754163
212185,383,Sulfur Dioxide (SO2),Mean,ppb,UHF42,304,Upper West Side,Winter 2013-14,12/01/2013,3.49,,40.7870455,-73.9754163
212311,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,304,Upper West Side,Winter 2013-14,12/01/2013,30.99,,40.7870455,-73.9754163
212437,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,304,Upper West Side,Summer 2014,06/01/2014,20.87,,40.7870455,-73.9754163
212563,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,304,Upper West Side,Annual Average 2014,12/01/2013,25.1,,40.7870455,-73.9754163
212689,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,304,Upper West Side,Winter 2013-14,12/01/2013,13.77,,40.7870455,-73.9754163
212815,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,304,Upper West Side,Summer 2014,06/01/2014,9.79,,40.7870455,-73.9754163
212941,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,304,Upper West Side,Annual Average 2014,12/01/2013,10.42,,40.7870455,-73.9754163
221897,386,Ozone (O3),Mean,ppb,UHF34,304,Upper West Side,Summer 2009,06/01/2009,21.31,,40.7870455,-73.9754163
221898,386,Ozone (O3),Mean,ppb,UHF34,304,Upper West Side,Summer 2010,06/01/2010,28.68,,40.7870455,-73.9754163
221899,386,Ozone (O3),Mean,ppb,UHF34,304,Upper West Side,Summer 2011,06/01/2011,27.89,,40.7870455,-73.9754163
221900,386,Ozone (O3),Mean,ppb,UHF34,304,Upper West Side,Summer 2012,06/01/2012,30.17,,40.7870455,-73.9754163
221901,386,Ozone (O3),Mean,ppb,UHF34,304,Upper West Side,Summer 2013,06/01/2013,26.93,,40.7870455,-73.9754163
221902,386,Ozone (O3),Mean,ppb,UHF34,304,Upper West Side,Summer 2014,06/01/2014,27.4,,40.7870455,-73.9754163
222527,386,Ozone (O3),Mean,ppb,UHF42,304,Upper West Side,Summer 2009,06/01/2009,21.31,,40.7870455,-73.9754163
222528,386,Ozone (O3),Mean,ppb,UHF42,304,Upper West Side,Summer 2010,06/01/2010,28.68,,40.7870455,-73.9754163
222529,386,Ozone (O3),Mean,ppb,UHF42,304,Upper West Side,Summer 2011,06/01/2011,27.89,,40.7870455,-73.9754163
222530,386,Ozone (O3),Mean,ppb,UHF42,304,Upper West Side,Summer 2012,06/01/2012,30.17,,40.7870455,-73.9754163
222531,386,Ozone (O3),Mean,ppb,UHF42,304,Upper West Side,Summer 2013,06/01/2013,26.93,,40.7870455,-73.9754163
222532,386,Ozone (O3),Mean,ppb,UHF42,304,Upper West Side,Summer 2014,06/01/2014,27.4,,40.7870455,-73.9754163
315611,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,304,Upper West Side,2011,01/01/2011,2.4,,40.7870455,-73.9754163
315659,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,304,Upper West Side,2011,01/01/2011,2.7,,40.7870455,-73.9754163
325112,645,Traffic Density- Annual Vehicle Miles Traveled for Trucks,million miles,per km2,UHF42,304,Upper West Side,2016,01/01/2016,3.3,,40.7870455,-73.9754163
325219,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,UHF42,304,Upper West Side,2016,01/01/2016,50.1,,40.7870455,-73.9754163
325326,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,UHF42,304,Upper West Side,2016,01/01/2016,46.5,,40.7870455,-73.9754163
334015,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,304,Upper West Side,Annual Average 2015,01/01/2015,9.78,,40.7870455,-73.9754163
334016,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,304,Upper West Side,Summer 2015,06/01/2015,10.39,,40.7870455,-73.9754163
334017,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,304,Upper West Side,Winter 2014-15,12/01/2014,10.57,,40.7870455,-73.9754163
334132,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,304,Upper West Side,Annual Average 2015,01/01/2015,9.78,,40.7870455,-73.9754163
334133,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,304,Upper West Side,Summer 2015,06/01/2015,10.39,,40.7870455,-73.9754163
334134,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,304,Upper West Side,Winter 2014-15,12/01/2014,10.57,,40.7870455,-73.9754163
336553,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,304,Upper West Side,Annual Average 2015,01/01/2015,23.86,,40.7870455,-73.9754163
336554,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,304,Upper West Side,Summer 2015,06/01/2015,19.79,,40.7870455,-73.9754163
336555,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,304,Upper West Side,Winter 2014-15,12/01/2014,27.42,,40.7870455,-73.9754163
336670,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,304,Upper West Side,Annual Average 2015,01/01/2015,23.86,,40.7870455,-73.9754163
336671,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,304,Upper West Side,Summer 2015,06/01/2015,19.79,,40.7870455,-73.9754163
336672,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,304,Upper West Side,Winter 2014-15,12/01/2014,27.42,,40.7870455,-73.9754163
337770,383,Sulfur Dioxide (SO2),Mean,ppb,UHF42,304,Upper West Side,Winter 2014-15,12/01/2014,1.4,,40.7870455,-73.9754163
337809,383,Sulfur Dioxide (SO2),Mean,ppb,UHF34,304,Upper West Side,Winter 2014-15,12/01/2014,1.4,,40.7870455,-73.9754163
338193,386,Ozone (O3),Mean,ppb,UHF42,304,Upper West Side,Summer 2015,06/01/2015,28.12,,40.7870455,-73.9754163
338232,386,Ozone (O3),Mean,ppb,UHF34,304,Upper West Side,Summer 2015,06/01/2015,28.12,,40.7870455,-73.9754163
405247,383,Sulfur Dioxide (SO2),Mean,ppb,UHF42,304,Upper West Side,Winter 2015-16,12/01/2015,0.44,,40.7870455,-73.9754163
405286,383,Sulfur Dioxide (SO2),Mean,ppb,UHF34,304,Upper West Side,Winter 2015-16,12/01/2015,0.44,,40.7870455,-73.9754163
410798,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,304,Upper West Side,Winter 2015-16,12/01/2015,8.85,,40.7870455,-73.9754163
410799,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,304,Upper West Side,Summer 2016,05/31/2016,9.12,,40.7870455,-73.9754163
410800,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,304,Upper West Side,Annual Average 2016,12/31/2015,8.49,,40.7870455,-73.9754163
410915,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,304,Upper West Side,Winter 2015-16,12/01/2015,8.85,,40.7870455,-73.9754163
410916,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,304,Upper West Side,Summer 2016,05/31/2016,9.12,,40.7870455,-73.9754163
410917,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,304,Upper West Side,Annual Average 2016,12/31/2015,8.49,,40.7870455,-73.9754163
412015,386,Ozone (O3),Mean,ppb,UHF42,304,Upper West Side,Summer 2016,05/31/2016,30.54,,40.7870455,-73.9754163
412054,386,Ozone (O3),Mean,ppb,UHF34,304,Upper West Side,Summer 2016,05/31/2016,30.54,,40.7870455,-73.9754163
412490,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,304,Upper West Side,Winter 2015-16,12/01/2015,26.42,,40.7870455,-73.9754163
412491,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,304,Upper West Side,Summer 2016,05/31/2016,19.1,,40.7870455,-73.9754163
412492,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,304,Upper West Side,Annual Average 2016,12/31/2015,23.15,,40.7870455,-73.9754163
412607,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,304,Upper West Side,Winter 2015-16,12/01/2015,26.42,,40.7870455,-73.9754163
412608,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,304,Upper West Side,Summer 2016,05/31/2016,19.1,,40.7870455,-73.9754163
412609,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,304,Upper West Side,Annual Average 2016,12/31/2015,23.15,,40.7870455,-73.9754163
518525,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,304,Upper West Side,2012-2014,01/02/2012,69.6,,40.7870455,-73.9754163
518573,659,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,304,Upper West Side,2012-2014,01/02/2012,26.9,,40.7870455,-73.9754163
650943,386,Ozone (O3),Mean,ppb,UHF42,304,Upper West Side,Summer 2019,06/01/2019,25.59,,40.7870455,-73.9754163
518621,655,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,304,Upper West Side,2012-2014,01/02/2012,9.1,,40.7870455,-73.9754163
518669,661,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,304,Upper West Side,2012-2014,01/02/2012,3.1,,40.7870455,-73.9754163
518717,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,304,Upper West Side,2012-2014,01/02/2012,4.8,,40.7870455,-73.9754163
518765,639,PM2.5-Attributable Deaths,Estimated Annual Rate - Adults 30 Yrs and Older,"per 100,000 adults",UHF42,304,Upper West Side,2012-2014,01/02/2012,44.14802989,,40.7870455,-73.9754163
518813,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,304,Upper West Side,2012-2014,01/02/2012,10.19497419,,40.7870455,-73.9754163
518861,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,304,Upper West Side,2012-2014,01/02/2012,9.568118901,,40.7870455,-73.9754163
518909,648,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,304,Upper West Side,2012-2014,01/02/2012,63.92992627,,40.7870455,-73.9754163
518957,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,304,Upper West Side,2012-2014,01/02/2012,23.48917975,,40.7870455,-73.9754163
547431,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,304,Upper West Side,Summer 2017,06/01/2017,10.13,,40.7870455,-73.9754163
547432,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,304,Upper West Side,Annual Average 2017,01/01/2017,8.33,,40.7870455,-73.9754163
547433,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,304,Upper West Side,Winter 2016-17,12/01/2016,8.59,,40.7870455,-73.9754163
547548,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,304,Upper West Side,Summer 2017,06/01/2017,10.13,,40.7870455,-73.9754163
547549,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,304,Upper West Side,Annual Average 2017,01/01/2017,8.33,,40.7870455,-73.9754163
547550,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,304,Upper West Side,Winter 2016-17,12/01/2016,8.59,,40.7870455,-73.9754163
